connection_name,component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,component_10,component_11,component_12,component_13,component_14,component_15,component_16,component_17,component_18,component_19,component_20,component_21,component_22,component_23,component_24,component_25,component_26,component_27,component_28,component_29,component_30
L-rHipp - R-A22c,-0.12830416894412902,0.06999148136011105,-0.04014397988480347,-0.07189064789496344,0.02190220121075563,0.12584581084250268,-0.026519077585799727,0.06532385644937926,-0.09257218835841935,-0.037556574210813515,0.21420662616297612,0.06243134327946351,-0.035689317332710885,-0.11294933647057798,0.04189443248572339,0.174535591485093,0.044993194153009945,0.0010310294506960804,-0.06601890761088432,0.10301384529725525,0.03180695282624659,0.28706930976354583,-0.014343846234279437,-0.11019752187235307,0.11140304846485534,0.08720758584669325,0.11663043732217618,0.06533568068604803,-0.025654171273840114,0.052374528511616635
L-rHipp - L-A22r,-0.100892323708827,0.01111253561104539,-0.02209717865481001,-0.032262742427324693,-0.05446574946020356,-0.04062708447980665,0.006804657119454924,0.15884942482690903,-0.1291180295333534,-0.1860485740415764,0.1872201469559904,0.1502602527878221,0.14531548171224737,-0.09727809077047327,-0.051747245589444955,-0.04327597485981703,-0.04120536904234022,-0.08093866884341547,0.011679799367555893,-0.0216562744358186,-0.04406214084519588,0.1223546345798347,-0.011069595889592634,-0.14345830248632188,0.08758704848351036,-0.02957226527958337,-0.07759461222913741,0.15785032546924121,0.010952207376759074,-0.09235954267579992
L-rHipp - L-vId/vIg,-0.1339058434158754,0.0732473187766799,-0.018429750047638714,-0.02950628816624755,0.06569935247108151,0.11567787408441861,-0.1898354943538651,0.10730659449973538,-0.019509595632315156,0.06799810538316334,0.0658803671276922,0.023261253017115624,0.18767364219311772,-0.13964871180335142,-0.04410663880289813,-0.008774970822836903,-0.2190720794223988,0.010780673529174792,-0.06545837126508995,0.04038259316435248,0.10894261378043578,0.11552321800393371,-0.13856385945893213,0.026991603178034684,0.14103034185516328,0.040039008477405325,-0.0013375036362303222,0.01583039424215,0.061106927019105445,0.20991324391800512
L-rHipp - R-vId/vIg,-0.14581994450446412,0.09715010956543738,-0.016101774510045224,-0.012440048594304521,0.053633644403636604,0.14555894524056476,-0.12926364224587744,0.09932785830735388,-0.1256914542703074,0.06353151382396084,-0.034063244301022366,-0.035461904573841,0.18692298886521672,-0.06385609227847378,-0.009741561300568628,-0.04037295323656424,0.0329534898142851,0.029965082594719715,-0.028240962606641447,-0.003898270224250454,-0.14608698374957987,0.15662022892334154,0.00402196577500737,0.10817540418658614,0.10220875154214146,0.20435921260402135,0.07197182931315589,0.15350462633021203,-0.047972830992127936,0.05379606180950614
L-rHipp - R-V5/MT+,-0.10141025313798098,-0.025617938592253614,0.15679441577968994,-0.11353317409002547,-0.14920400106659878,0.058861525774727974,0.16982387087308237,0.05090149481300629,-0.141952496168962,0.15252325396058553,0.09330176947757321,-0.024590226102156068,0.08011450337937093,-0.02794437092874899,0.12182773111272405,-0.010903791890123294,-0.0952382806364121,-0.0253304424207339,0.082305057494229,0.1449706971169051,-0.07423671845164756,0.09158598419258258,0.10696016761288318,-0.16715053140961908,0.06511631982017096,-0.059590233282269214,0.044496288811994564,0.1107081858198193,0.038747467126726345,0.00661075680208381
L-rHipp - L-mAmyg,-0.06652371657832218,-0.06783056115820067,-0.04700126236733585,0.030703942536871972,-0.1154053096856218,-0.04205333523045432,-0.08824669416017046,-0.06589990770647919,0.03952358773470528,-0.09927485760497069,-0.04135019833839486,-0.1991504927915852,0.021358780340019354,-0.16889830059436214,0.08632729996781358,0.02407332710424364,-0.003955214526270562,0.026204272007400012,0.026182630078435368,0.12063556918346877,-0.13514739940318926,0.048435008509591135,-0.057146327807243893,-0.11881481429116532,-0.018071211923505887,0.05045506816983772,0.11198936090008373,-0.11814606330586164,-0.06698554993943845,-0.058836134690860145
L-rHipp - R-mAmyg,-0.07057085706640351,-0.06867323864591894,-0.04201670826588342,0.017386412675038414,-0.04329104461653635,-0.04183232964835605,-0.08905279525576254,-0.011869846850894282,0.03843035491177917,-0.10555462987594391,-0.09817253991758125,-0.062007885730064397,0.14717080177989145,0.048274077181858666,0.20061588821839096,-0.005858056257071059,-0.06108237548107063,-0.09152064423775216,-0.04051223916437556,0.12272021180884984,-0.10236505728801233,0.06075725498792022,-0.018882734086525133,-0.12652697718270156,0.011901266816442192,0.07795432883600067,-0.04646542683631516,-0.09715919840742714,-0.034717788833171344,-0.04066324774173218
L-rHipp - L-lAmyg,-0.08011158916677713,-0.19387294794026166,0.08626257945932633,0.14908042357651038,-0.05712935878555264,-0.09841052300395679,-0.10729959053394916,-0.01929171633579046,0.05496707918308919,0.043825416689767374,0.043805595978861266,0.1010102913505017,0.06346544668207749,-0.0827691458486524,-0.030238668879554117,0.0024392855055462327,0.14721384704804877,-0.017484831055754574,0.14269879410634012,0.033650717635160705,0.13100851048680548,0.05717426615769508,0.08220828313105903,-0.04188486227697492,0.12254941431621649,-0.05795333822650753,0.08894927195589598,-0.12263367462791887,0.03193008800869192,0.003996174074572693
L-rHipp - R-lAmyg,-0.06566067235528064,-0.10802891207140057,0.07656846253129616,-0.16371246282675572,0.0894836081611857,-0.13841724721490462,-0.046409494498540635,-0.11302091943541291,0.03964515134023831,-0.005262002550235275,0.06533762867836897,0.0248889327895951,0.13155860271731318,-0.05026632209908965,0.0413266068721703,0.17746419311472567,-0.045449909656217334,-0.02495765390684653,-0.016533385644325098,0.015030323435316493,-0.18276249209366321,-0.02851538894734651,0.027131970452949728,-0.0982033161633862,0.1896058744438714,0.009777640174503301,-0.03977907558552584,0.026973732714115174,0.05249701593503695,0.05376444212884887
R-rHipp - R-A10m,-0.07783441759621364,0.10724249281336554,-0.0938283551143729,-0.04077271852586135,-0.011389110122432516,-0.0006434510398831902,-0.049729849568952406,-0.18435495375127942,-0.1838259848808103,0.003048364012194561,-0.04069808030285898,0.06329990286579092,0.08432749126142919,0.019638220637962674,-0.10308952176824157,-0.0800999266227025,0.15764420203394047,-0.13204774777896228,0.03620015785590464,-0.08462551115278696,0.058264463410031456,-0.12825593433780488,-0.06387259709252938,-0.09664968640759321,-0.1536089317172159,-0.04426311985090838,0.1233947714383205,-0.05479093880716572,0.05458023945127989,0.01619488883980815
R-rHipp - L-A11l,-0.10770622312005103,0.11350511922086916,-0.1677294625609425,0.09130462368655871,0.11662116410564112,-0.0625820114690115,0.12025163110603371,-0.04912284841128502,0.00868654023830967,0.17908657655637336,0.10263995048916921,0.0036929195364303422,0.09219628050979806,-0.05421934444267006,0.05528675216604137,-0.0674071445420154,0.08062679803923649,-0.017567024135105164,-0.10084571905930748,-0.14944252735744915,-0.04102016058748073,-0.12305102576040218,-0.053249202963932096,0.021869157465103053,-0.16791600590727435,-0.0766770101648819,-0.05116962951575315,-0.04940329103046437,0.0436084932134613,0.031215911617640056
R-rHipp - R-A13,-0.1107077180274359,0.03255002359370844,-0.14720398032007143,0.04709703326893531,0.10177599798836656,-0.020957695881011887,0.1784902546674084,0.09100013602058248,-0.14843878362133237,-0.04434990073575996,-0.08405570243734323,-0.09775497370728806,0.14688841646146458,-0.021748853737017036,0.002403010548328227,0.06580465864833006,0.06418294065415356,0.1107122748124095,0.019551880538659024,-0.07178126077388558,0.08169717400348656,-0.003132706164844637,-0.03257246143317695,-0.029302418502738806,-0.11042400285443184,-0.07733328781601087,0.028719493638448626,-0.10359912550372875,0.06255799980787935,-0.05564361834497271
R-rHipp - L-A38m,-0.06059715409697707,-0.03618405645977004,0.008527789153981858,-0.07530517948726197,-0.006052774838746001,-0.21124194144748465,-0.0821586157488283,0.046677797704974024,-0.09356112585539915,0.06326457079962729,-0.10415427764891867,-0.03502559305430824,-0.09384518415600562,-0.0799181338847248,0.16915536676987147,0.019430966018370847,0.04454643182129628,-0.06797907281829572,-0.04369807310670764,-0.0998437750894545,0.09026852065397192,0.042721280236927145,-0.0912359455952043,0.007979671257324454,0.007085982312734638,-0.09399493483966713,-0.13125360313447848,0.07366531927359493,0.07399240219943927,-0.09046053930563439
R-rHipp - R-A22c,-0.1333483551753075,0.06779175752987232,-0.07797848417298549,-0.06882792270390055,0.0709733659398285,0.1261666611103339,-0.0306582722108752,0.03697888117244372,-0.040594935693559035,-0.027866298438411354,0.1882759980626699,-0.017944421421965874,-0.06197369158131236,-0.11844242770885455,0.05828270770735511,0.18945595124657988,0.2574242904265105,-0.07853557249834114,-0.004765885479443677,0.04180578619114414,0.0008966294466420752,-0.06090553086440818,-0.0037989753648341312,-0.11262661396221338,-0.1685319831092592,-0.06973585685551481,-0.079778997489905,-0.10188117569869154,-0.18429288894253365,0.04867807330436441
R-rHipp - L-A22r,-0.0983364831549516,0.018029957173083172,-0.04548563044559279,-0.05751417252974632,-0.007319143963492795,0.0004209246556773202,0.034747493428005774,0.07987289138005983,-0.10968962404164692,-0.22479662825677083,0.15557493234500802,0.09255460405560915,0.133985024408243,-0.1225864939327356,-0.015041184795338641,-0.05629706899164395,0.1020211671271889,-0.12861985216364308,0.05236423138171187,-0.05065450708514985,-0.059325409764632915,-0.12829843962491091,0.0095019821282828,0.01501928658514087,-0.08883009954143209,-0.19778868921019424,-0.13190625526793678,-0.020268030773850126,-0.04385359328947299,-0.09516506666391367
R-rHipp - L-vId/vIg,-0.1429187181115456,0.05846305391246105,-0.048977431779077325,-0.041099775664912096,0.10064730030166892,0.10077037835121666,-0.12652490546324016,0.08452635517944417,0.06309455619646119,0.07612248646075237,0.09904609027490215,-0.05796289978401722,0.17914414920804328,-0.12641886128350885,0.04693554096683297,0.02080960752117737,-0.03869494848323659,-0.1006289941934158,0.04584844340912814,0.0278141688944539,0.1495824309297898,-0.12174943272222966,-0.08967547519907319,0.024376444265283008,-0.10457301213899917,-0.1344485656214881,-0.03148000648027694,-0.22203728391493238,0.051498613408052375,0.09026738855354997
R-rHipp - R-vId/vIg,-0.13478152034049443,0.08465901774034355,-0.04987490777223799,-0.048305615346923424,0.08418876103605302,0.16749848967865616,-0.06158071154918178,0.059369186670138865,-0.084127972260317,0.09647014763701736,-0.0011892486569306457,-0.11405695239242385,0.20329898690511905,-0.047675039190513455,0.10540092684916777,-0.023865470627527183,0.23257354750823755,-0.04670465310135142,0.14402979788161308,-0.03548199298851215,-0.12740228260655476,-0.10566063179326277,-0.06092583466432124,0.11433820002118472,-0.12459498710582334,0.08610673976138156,0.07808861461112158,-0.08053119815599798,-0.0627225124411798,-0.030373817709820828
R-rHipp - R-V5/MT+,-0.11417499015975748,-0.027039643185035742,0.14390300351886262,-0.11919357663716078,-0.11629553195957981,0.0979609936920769,0.19125036813438512,0.025313098636941804,-0.08468755394336197,0.10979783792423327,0.023966903526833692,-0.051993788512060074,0.05232656684080119,-0.05687787796432808,0.1270616222515718,-0.005073046878012494,0.0731148920762398,-0.08306439184956871,0.07480343697110502,0.09973869644073108,-0.027940057913674606,-0.11915555955368173,0.061912730163448455,0.011775056373041007,-0.036224092259282324,-0.17852285733775525,-0.1600050361360112,0.02695192553055999,-0.06058071185159593,0.05619758369362975
R-rHipp - L-mAmyg,-0.06612236255641475,-0.10258552219528327,-0.0337891807962855,0.018074687269067514,-0.1318437395828975,-0.02691839056822604,-0.05341531142348239,-0.038010504867592027,0.08043200737601039,-0.12334153263867907,-0.07597441116149635,-0.1746887237597204,0.034624691017708015,-0.1854377960378392,0.02146014852353427,0.08472863186389223,0.013605147778295523,0.006855973057146723,-0.02412501010823718,0.11389593150361699,-0.10933267523852028,0.13713446829252599,0.0564534582057592,0.05504919174495408,-0.09220672708586217,-0.04990586793919752,0.11202832504090152,-0.1083882736001039,0.07879498691909029,-0.13289704850226886
R-rHipp - R-mAmyg,-0.07660712665542518,-0.09633284178066516,-0.05071307124559665,-0.0017853512299687883,-0.05030349968159057,-0.05679693607523875,-0.044415684179826706,0.03340008554003077,0.07691030406509915,-0.08949505633446665,-0.10353071936638905,-0.018168101495501555,0.12230478816832478,0.012829810876979538,0.12172143696547294,0.0357942560069222,-0.055984376113494626,-0.07902370754654184,-0.1476500239583678,0.06926012307186832,-0.14659321313166274,0.07628553788028589,0.08090197591604475,0.02695796658788282,-0.046989221719541785,-0.013315045491192255,-0.08791415505331726,-0.09057383799053075,0.06657274302901178,-0.01765150458840018
R-rHipp - L-lAmyg,-0.0900697131419967,-0.1813333479496338,0.12736063737598838,0.1565556295360576,-0.024696887699278608,-0.051694828800512675,-0.09771496769322835,-0.03982274648431434,0.016238697708136355,0.040445116436036585,-0.031397504020819124,0.05087537374231612,0.04541415290607892,-0.08465449958314186,-0.029700789995366236,0.036477364905167,0.1733672496635496,-0.013612535236692544,0.14189303451227586,-0.021058552252375587,0.0027490238340574166,0.06566055646596822,0.1465031121837442,0.058773140757483064,0.11331853140999018,-0.17436999982417742,-0.06748432071811017,-0.021257766180211198,-0.05974107165697895,0.1395905154003884
R-rHipp - R-lAmyg,-0.08072072781943396,-0.09157239832485059,0.09457522787739485,-0.1468485669926837,0.10047909223466601,-0.1363224245337439,-0.02091619182070361,-0.10439106417701853,0.09061192936205652,-0.05322279647464353,0.050911454116481514,-0.007494698858790588,0.055091603914594584,-0.040104788199764346,0.00020386128744195528,0.2565635150212436,-0.07742808354900343,0.01911112373904858,-0.027684014249173883,-0.03340098555918608,-0.2017060612551438,-0.006252655660409334,0.1153509631178734,0.0718786910981699,0.027060204621964665,-0.07150960665404565,-0.14526663720985494,0.0808564171451604,0.04287987301728703,-0.0663143262967544
R-rHipp - L-rHipp,-0.05007024580768025,-0.014340663914208879,-0.010380847117784756,-0.020448715165191596,-0.03117466448056428,-0.04865294693175684,-0.06019050661777628,0.027630391959760192,-0.00039988803219379726,-0.012974904269815004,-0.0520439876705624,0.010265073694845086,0.07239952666014873,0.01630181993584503,-0.012152197360790077,0.05002968592998796,0.04891221457790872,0.006024606111161554,-0.11449677654635002,-0.006471086702296583,-0.08836498371445906,0.007930062957643244,0.05090012795210381,-0.09440123876876315,-0.034958065653617844,-0.02582818098926676,-0.060989859236947955,0.09196856640707989,0.1114348134159931,-0.036883233404816196
